type,timestamp,price,quantity,cost,balance,revenue,profit,profit_pct
BUY,2025-07-14 06:35:00,697.75,0.07869848599124982,54.96678046899495,2.835186478788806,,,
SELL,2025-07-14 06:48:00,697.5,0.07869848599124982,,57.67248826370666,54.837301784917855,-0.019674621497812454,-0.03582945180938731
BUY,2025-07-14 07:05:00,698.1,0.07848283032591509,54.84365271437184,2.828835549334819,,,
SELL,2025-07-14 07:55:00,706.76,0.07848283032591509,,58.24189218531742,55.4130566359826,0.6796613106224222,1.2405099555937498
BUY,2025-07-14 08:03:00,705.63,0.07841191215800283,55.38512737362758,2.8567648116898354,,,
SELL,2025-07-14 08:05:00,704.72,0.07841191215800283,,58.0599491049416,55.203184293251766,-0.07135484006378008,-0.1289627708572436
BUY,2025-07-14 08:40:00,703.66,0.07838579946237462,55.212108601344205,2.8478405035973964,,,
SELL,2025-07-14 08:49:00,704.94,0.07838579946237462,,58.04986869113076,55.202028187533365,0.10033382331184629,0.18190603416423934
BUY,2025-07-14 08:50:00,705.26,0.07819438966703658,55.20252263183079,2.847346059299973,,,
SELL,2025-07-14 09:06:00,705.54,0.07819438966703658,,57.96144647529528,55.11410041599531,0.021894429106768108,0.03970167030598258
BUY,2025-07-14 09:10:00,705.13,0.07808967729571925,55.11843752568204,2.8430089496132425,,,
SELL,2025-07-14 09:19:00,704.81,0.07808967729571925,,57.82635601895433,54.983347069341086,-0.024988696734634067,-0.04538170266476395
BUY,2025-07-14 09:25:00,705.84,0.07782930723394339,54.9899732562246,2.836382762729727,,,
SELL,2025-07-14 09:39:00,704.87,0.07782930723394339,,57.64106700892942,54.80468424619969,-0.07549442801692721,-0.1374249121614002
BUY,2025-07-14 10:21:00,702.1,0.07799318282079895,54.81377267214142,2.8272943367880004,,,
SELL,2025-07-14 11:14:00,704.85,0.07799318282079895,,57.74581575311691,54.91852141632891,0.21448125275719712,0.3916820965674406
BUY,2025-07-14 11:41:00,705.0,0.07781351058930647,54.91338349042651,2.8324322626903964,,,
SELL,2025-07-14 11:56:00,704.77,0.07781351058930647,,57.61821949285789,54.78578723016749,-0.017897107435541904,-0.032624113475179885
BUY,2025-07-14 12:10:00,704.84,0.077659197148594,54.7920458267332,2.8261736661246886,,,
SELL,2025-07-14 12:21:00,704.12,0.077659197148594,,57.45288616849643,54.62671250237174,-0.0559146219469898,-0.10215084274445652
BUY,2025-07-14 12:39:00,704.23,0.07750343191865101,54.63482210193167,2.8180640665647587,,,
SELL,2025-07-14 12:52:00,704.0,0.07750343191865101,,57.32591772122434,54.507853654659584,-0.017825789341291143,-0.03265978444542524
BUY,2025-07-14 13:05:00,704.3,0.07732446661247072,54.514081456998284,2.8118362642260593,,,
SELL,2025-07-14 13:13:00,703.08,0.07732446661247072,,57.12275696413608,54.31092069991002,-0.0943358492672076,-0.1732216385063061
BUY,2025-07-14 13:33:00,702.66,0.07723026658117621,54.320885735045195,2.801871229090885,,,
SELL,2025-07-14 13:42:00,702.42,0.07723026658117621,,56.99570699718873,54.19383576809784,-0.018535263979482994,-0.03415592178294041
BUY,2025-07-14 13:46:00,703.32,0.07698618217501178,54.200067568976614,2.7956394282121124,,,
SELL,2025-07-14 14:13:00,703.25,0.07698618217501178,,56.88203151017457,54.08639208196246,-0.005389032752254675,-0.009952795313662346
BUY,2025-07-14 14:53:00,697.84,0.07743598809851232,54.0919678646005,2.7900636455740724,,,
SELL,2025-07-14 15:09:00,696.32,0.07743598809851232,,56.65637065109742,53.866307005523346,-0.11770270190973732,-0.21781497191332996
BUY,2025-07-14 16:06:00,691.69,0.07781455871639396,53.87737567066108,2.7789949804363374,,,
SELL,2025-07-14 16:11:00,690.85,0.07781455871639396,,56.483424681767886,53.70442970133155,-0.06536422932177341,-0.121441686304563
BUY,2025-07-14 16:23:00,693.31,0.07739575867603163,53.71291270112716,2.770511980640727,,,
SELL,2025-07-14 16:47:00,692.94,0.07739575867603163,,56.347498380593116,53.57698639995239,-0.028636430710123256,-0.05336718062625533
BUY,2025-07-14 17:01:00,692.96,0.07724850418720193,53.58365358502501,2.7638447955681045,,,
SELL,2025-07-14 17:23:00,693.25,0.07724850418720193,,56.262817797818066,53.49897300224996,0.02240206621428575,0.04184945740013329
BUY,2025-07-14 17:53:00,691.91,0.07724946439266257,53.50312658483508,2.759691212982986,,,
SELL,2025-07-14 18:00:00,692.19,0.07724946439266257,,56.17752666418214,53.41783545119915,0.021629850029952196,0.04046769088466512
BUY,2025-07-14 18:22:00,691.52,0.07717585945594203,53.422018981304,2.7555076828781395,,,
SELL,2025-07-14 18:39:00,690.62,0.07717585945594203,,56.001400548283364,53.245892865405224,-0.06945827351034607,-0.13014807959277783
BUY,2025-07-14 18:51:00,690.11,0.07709108768293343,53.254531851390055,2.7468686968933085,,,
SELL,2025-07-14 18:53:00,689.65,0.07709108768293343,,55.85957144880782,53.11270275191451,-0.03546190033415218,-0.06665604034140012
BUY,2025-07-14 19:11:00,688.86,0.07703538146556256,53.11965946924379,2.7399119795640274,,,
SELL,2025-07-14 19:13:00,687.98,0.07703538146556256,,55.685714918501084,52.94580293893706,-0.0677911356896947,-0.1277472926283999
BUY,2025-07-14 19:26:00,690.3,0.07663541818423299,52.9543306017486,2.7313843167524823,,,
SELL,2025-07-14 19:45:00,690.01,0.07663541818423299,,55.55771001315378,52.8263256964013,-0.02222427127342478,-0.04201071997681641
BUY,2025-07-14 20:26:00,688.4,0.07667028546266139,52.83260433700859,2.7251056761451906,,,
SELL,2025-07-14 21:05:00,690.44,0.07667028546266139,,55.608401339090285,52.883295662945095,0.15640738234383517,0.2963393375944331
BUY,2025-07-14 21:19:00,691.06,0.07644485467562262,52.8808092534079,2.7275920856823888,,,
SELL,2025-07-14 21:45:00,690.8,0.07644485467562262,,55.482889589992574,52.755297504310185,-0.019875662215661186,-0.03762336121320738
BUY,2025-07-14 21:57:00,691.96,0.07617310987700582,52.761453855603435,2.7214357343891393,,,
SELL,2025-07-14 22:07:00,690.39,0.07617310987700582,,55.2579999090472,52.53656417465806,-0.11959178250690294,-0.2268917278455474
BUY,2025-07-14 22:27:00,690.7,0.0760027507073908,52.54759501350843,2.7104048955387725,,,
SELL,2025-07-14 22:59:00,690.89,0.0760027507073908,,55.167435791331776,52.457030895793004,0.014440522634399761,0.027508324887786432
BUY,2025-07-14 23:36:00,690.29,0.07592325544592154,52.46147306576694,2.705962725564838,,,
SELL,2025-07-14 23:51:00,689.1,0.07592325544592154,,54.97235933802159,52.26639661245675,-0.09034867398064216,-0.17239131379564254
BUY,2025-07-15 00:18:00,689.29,0.07576454231327963,52.275965112491626,2.696394225529964,,,
SELL,2025-07-15 00:38:00,689.6,0.07576454231327963,,54.89137537638836,52.194981150858396,0.023487008117121164,0.04497381363432795
BUY,2025-07-15 01:35:00,686.86,0.07592057567418242,52.1989534141765,2.69242196221186,,,
SELL,2025-07-15 01:58:00,686.17,0.07592057567418242,,54.734748951155254,52.042326988943394,-0.05238519721519001,-0.10045715284047034
BUY,2025-07-15 02:43:00,684.0,0.0760204846543823,52.05000951510108,2.6847394360541728,,,
SELL,2025-07-15 03:00:00,682.86,0.0760204846543823,,54.544176238994574,51.8594368029404,-0.08666335250599479,-0.1666666666666647
BUY,2025-07-15 03:30:00,676.79,0.07656284434912579,51.868784394471874,2.6753918445227,,,
SELL,2025-07-15 03:36:00,675.61,0.07656284434912579,,54.35028849196487,51.67489664744217,-0.0903441563319646,-0.17435245792638043
BUY,2025-07-15 03:46:00,678.86,0.0760580591983128,51.68440684143398,2.665881650530885,,,
SELL,2025-07-15 04:06:00,678.01,0.0760580591983128,,54.18243824286189,51.51655659233101,-0.06464935031856761,-0.1252099107327023
BUY,2025-07-15 04:18:00,680.37,0.0756548882677349,51.5247896470495,2.6576485958123897,,,
SELL,2025-07-15 04:37:00,680.63,0.0756548882677349,,54.09914221087912,51.44149361506673,0.019670270949610383,0.03821450093331436
BUY,2025-07-15 04:44:00,681.88,0.07537130448221853,51.4455792854355,2.653562925443623,,,
SELL,2025-07-15 05:19:00,682.49,0.07537130448221853,,54.04228435991688,51.388721434473254,0.045976495734154334,0.08945855575761331
BUY,2025-07-15 05:33:00,682.08,0.07527001252334188,51.39151031206295,2.650774047853929,,,
SELL,2025-07-15 05:35:00,681.57,0.07527001252334188,,53.90125470095252,51.25048065309859,-0.038387706386903676,-0.07477128782547368
BUY,2025-07-15 06:01:00,681.3,0.07515953613078658,51.25739815787079,2.643856543081732,,,
SELL,2025-07-15 06:24:00,681.44,0.07515953613078658,,53.80935412974398,51.16549758666225,0.01052233505831764,0.02054895053575518
BUY,2025-07-15 06:44:00,681.76,0.0749807651127329,51.170005309680036,2.639348820063944,,,
SELL,2025-07-15 06:56:00,682.05,0.0749807651127329,,53.72883903435827,51.08949021429433,0.021744421882689813,0.04253696315418382
BUY,2025-07-15 06:58:00,681.98,0.07484441931235572,51.09343947972299,2.635399554635285,,,
SELL,2025-07-15 07:14:00,681.48,0.07484441931235572,,53.58936945274648,50.9539698981112,-0.03742220965617786,-0.0733159330185636
BUY,2025-07-15 07:56:00,680.59,0.07480259918616076,50.96081088108926,2.628558571657223,,,
SELL,2025-07-15 08:04:00,678.62,0.07480259918616076,,53.34033589150993,50.71177731985271,-0.14736112039673874,-0.2894547378010296
BUY,2025-07-15 08:17:00,678.37,0.07469864395084458,50.723992416031365,2.6163434754785655,,,
SELL,2025-07-15 08:21:00,678.48,0.07469864395084458,,53.247197887299826,50.63085441182126,0.008216850834593923,0.016215339711368966
BUY,2025-07-15 08:29:00,680.29,0.07435775624062509,50.635422830927766,2.6117750563720605,,,
SELL,2025-07-15 08:48:00,680.38,0.07435775624062509,,53.152713717177555,50.540938660805494,0.006692198061658625,0.013229652060155498
BUY,2025-07-15 09:09:00,680.1,0.07424654908295644,50.54557310934999,2.607140607827567,,,
SELL,2025-07-15 09:22:00,679.65,0.07424654908295644,,53.01834602497468,50.411205417147116,-0.033410947087333775,-0.06616674018527356
BUY,2025-07-15 10:11:00,677.35,0.07435953159182986,50.417796152449675,2.600549872525008,,,
SELL,2025-07-15 10:21:00,678.01,0.07435953159182986,,52.96663938108699,50.366089508561984,0.04907729085060534,0.09743854727983585
BUY,2025-07-15 10:23:00,678.23,0.07419062473207118,50.368625719444665,2.5980136616423266,,,
SELL,2025-07-15 11:12:00,679.14,0.07419062473207118,,52.93344872130061,50.33543505965828,0.06751346850618241,0.1341727732480085
BUY,2025-07-15 11:36:00,677.79,0.07419226646193595,50.3370630615208,2.5963856597798056,,,
SELL,2025-07-15 12:18:00,680.12,0.07419226646193595,,53.00557028160559,50.40918462182579,0.1728679808563138,0.3437642927750544
BUY,2025-07-15 12:31:00,682.47,0.07378389052636058,50.405647059292825,2.5999232223127677,,,
SELL,2025-07-15 12:44:00,678.32,0.07378389052636058,,52.59896275553184,49.999039533219076,-0.3062031456843948,-0.6080853370844106
BUY,2025-07-15 12:55:00,681.42,0.0733307132425747,50.018983632373,2.579979123158843,,,
SELL,2025-07-15 13:25:00,683.62,0.0733307132425747,,52.66019096786087,50.08021184470203,0.1613275691336677,0.32285521411171464
BUY,2025-07-15 13:36:00,683.87,0.07315305748090693,50.07720860088728,2.5829823669735887,,,
SELL,2025-07-15 13:40:00,683.36,0.07315305748090693,,52.522865853766,49.93988348679241,-0.03730805931526187,-0.07457557722958909
BUY,2025-07-15 13:42:00,684.0,0.07294842479689723,49.946619283638775,2.576246570127225,,,
SELL,2025-07-15 14:22:00,684.74,0.07294842479689723,,52.477000261159205,49.90075369103198,0.05398183434970461,0.1081871345029253
BUY,2025-07-15 15:09:00,680.51,0.07325851236293551,49.90300339834934,2.5739968628098637,,,
SELL,2025-07-15 15:26:00,679.53,0.07325851236293551,,52.30557241188944,49.73157554907958,-0.07179334211567813,-0.14400963982895448
BUY,2025-07-15 15:37:00,681.15,0.07295058913792112,49.73998408508625,2.5655883268031943,,,
SELL,2025-07-15 16:06:00,684.28,0.07295058913792112,,52.43429883296456,49.868710506161364,0.22833534400169275,0.45951699332011975
BUY,2025-07-15 16:09:00,684.17,0.07280731965931908,49.86239647520764,2.571902357756919,,,
SELL,2025-07-15 16:20:00,683.9,0.07280731965931908,,52.31503534685023,49.74313298909331,-0.019657976308014826,-0.0394638759372644
BUY,2025-07-15 16:30:00,684.04,0.07265552245410753,49.748982863087214,2.5660524837630163,,,
SELL,2025-07-15 16:58:00,684.6,0.07265552245410753,,52.25628318517295,49.69023070140993,0.040687092574304515,0.0818665575112653
BUY,2025-07-15 17:19:00,685.52,0.07241724388189157,49.693112494940216,2.563170690232731,,,
SELL,2025-07-15 18:10:00,687.48,0.07241724388189157,,52.29879210733162,49.73562141709889,0.1419377980085101,0.2859143423970178
BUY,2025-07-15 18:21:00,688.48,0.07216455452876633,49.733536354467,2.5652557528646227,,,
SELL,2025-07-15 18:32:00,686.15,0.07216455452876633,,52.03144913368773,49.46619338082311,-0.16814341205202848,-0.3384266790611261
BUY,2025-07-15 18:50:00,685.96,0.07205941553006492,49.47930655368033,2.5521425800073985,,,
SELL,2025-07-15 19:34:00,686.31,0.07205941553006492,,51.95778495497381,49.40564237496641,0.02522079543551617,0.051023383287642
BUY,2025-07-15 20:01:00,684.72,0.07208770841690781,49.40925560293234,2.54852935204147,,,
SELL,2025-07-15 20:08:00,684.04,0.07208770841690781,,51.81009454147758,49.26156518943611,-0.0490196417235019,-0.09931066713402027
BUY,2025-07-15 20:15:00,685.95,0.07175390307515664,49.268809404218096,2.541285137259486,,,
